Connected to COM3

ClearSy Safety Plateform - Startup
Version 0.7 
Replicas initialisation
PIC 0 - Card 0
(55:55)
nb_global_inputs 11, nb_local_inputs 3, nb_external_inputs 8 
nb_external_inputs 8, nb_external_outputs 8 
Cycle 0 time: 16
RW cycle time: 867
clock 28519 ms | mcu 0 | user time 944 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 773 | nb_rw_cycle_counter 257 | nb_inter_pic_trame_counter 772
Cycle 1 time: 950
Cycle 2 time: 234
Cycle 0 time: 16
RW cycle time: 1200
Cycle 1 time: 685
Cycle 2 time: 237
Cycle 0 time: 17
RW cycle time: 939
Cycle 1 time: 882
Cycle 2 time: 244
Cycle 0 time: 19
RW cycle time: 1145
Cycle 1 time: 811
Cycle 2 time: 236
Cycle 0 time: 19
RW cycle time: 1066
Cycle 1 time: 715
Cycle 2 time: 230
Cycle 0 time: 15
RW cycle time: 960
Cycle 1 time: 850
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 1103
Cycle 1 time: 707
Cycle 2 time: 239
Cycle 0 time: 17
RW cycle time: 963
Cycle 1 time: 705
Cycle 2 time: 236
Cycle 0 time: 16
RW cycle time: 957
Cycle 1 time: 767
Cycle 2 time: 234
Cycle 0 time: 15
RW cycle time: 1016
Cycle 1 time: 903
Cycle 2 time: 242
Cycle 0 time: 15
RW cycle time: 1160
Cycle 1 time: 751
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 1009
Cycle 1 time: 784
Cycle 2 time: 240
Cycle 0 time: 18
RW cycle time: 1042
Cycle 1 time: 878
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1137
Cycle 1 time: 893
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1149
Cycle 1 time: 701
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 959
Cycle 1 time: 912
Cycle 2 time: 240
Cycle 0 time: 17
RW cycle time: 1169
Cycle 1 time: 696
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 957
Cycle 1 time: 784
Cycle 2 time: 242
Cycle 0 time: 15
RW cycle time: 1041
Cycle 1 time: 700
Cycle 2 time: 243
Cycle 0 time: 19
RW cycle time: 962
Cycle 1 time: 722
Cycle 2 time: 246
Cycle 0 time: 16
RW cycle time: 984
clock 30602 ms | mcu 0 | user time 850 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 833 | nb_rw_cycle_counter 277 | nb_inter_pic_trame_counter 832
Cycle 1 time: 855
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1111
Cycle 1 time: 618
Cycle 2 time: 242
Cycle 0 time: 18
RW cycle time: 878
Cycle 1 time: 730
Cycle 2 time: 245
Cycle 0 time: 17
RW cycle time: 992
Cycle 1 time: 709
Cycle 2 time: 240
Cycle 0 time: 18
RW cycle time: 967
Cycle 1 time: 738
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 997
Cycle 1 time: 656
Cycle 2 time: 261
Cycle 0 time: 18
RW cycle time: 935
Cycle 1 time: 852
Cycle 2 time: 350
Cycle 0 time: 19
RW cycle time: 1221
Cycle 1 time: 900
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 1158
Cycle 1 time: 1000
Cycle 2 time: 248
Cycle 0 time: 17
RW cycle time: 1265
Cycle 1 time: 878
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1135
Cycle 1 time: 910
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 1170
Cycle 1 time: 817
Cycle 2 time: 245
Cycle 0 time: 17
RW cycle time: 1079
Cycle 1 time: 897
Cycle 2 time: 239
Cycle 0 time: 15
RW cycle time: 1151
Cycle 1 time: 738
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 999
Cycle 1 time: 972
Cycle 2 time: 281
Cycle 0 time: 17
RW cycle time: 1270
Cycle 1 time: 895
Cycle 2 time: 249
Cycle 0 time: 23
RW cycle time: 1167
Cycle 1 time: 791
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 1058
Cycle 1 time: 599
Cycle 2 time: 242
Cycle 0 time: 20
RW cycle time: 861
Cycle 1 time: 576
Cycle 2 time: 241
Cycle 0 time: 18
RW cycle time: 835
clock 32608 ms | mcu 0 | user time 668 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 890 | nb_rw_cycle_counter 296 | nb_inter_pic_trame_counter 889
Cycle 1 time: 674
Cycle 2 time: 238
Cycle 0 time: 19
RW cycle time: 931
Cycle 1 time: 598
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 854
Cycle 1 time: 705
Cycle 2 time: 238
Cycle 0 time: 17
RW cycle time: 960
Cycle 1 time: 744
Cycle 2 time: 238
Cycle 0 time: 17
RW cycle time: 999
Cycle 1 time: 927
Cycle 2 time: 236
Cycle 0 time: 19
RW cycle time: 1182
Cycle 1 time: 739
Cycle 2 time: 239
Cycle 0 time: 17
RW cycle time: 995
Cycle 1 time: 709
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 967
Cycle 1 time: 766
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1022
Cycle 1 time: 927
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1183
Cycle 1 time: 916
Cycle 2 time: 239
Cycle 0 time: 18
RW cycle time: 1173
Cycle 1 time: 831
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1090
Cycle 1 time: 794
Cycle 2 time: 245
Cycle 0 time: 17
RW cycle time: 1056
Cycle 1 time: 586
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 840
Cycle 1 time: 710
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 964
Cycle 1 time: 651
Cycle 2 time: 249
Cycle 0 time: 16
RW cycle time: 916
Cycle 1 time: 830
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1088
Cycle 1 time: 817
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 1078
Cycle 1 time: 846
Cycle 2 time: 234
Cycle 0 time: 18
RW cycle time: 1098
Cycle 1 time: 631
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 891
Cycle 1 time: 658
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 917
clock 34620 ms | mcu 0 | user time 581 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 950 | nb_rw_cycle_counter 316 | nb_inter_pic_trame_counter 949
Cycle 1 time: 587
Cycle 2 time: 238
Cycle 0 time: 19
RW cycle time: 844
Cycle 1 time: 800
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 1064
Cycle 1 time: 655
Cycle 2 time: 246
Cycle 0 time: 16
RW cycle time: 917
Cycle 1 time: 674
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 930
Cycle 1 time: 868
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 1122
Cycle 1 time: 842
Cycle 2 time: 236
Cycle 0 time: 16
RW cycle time: 1094
Cycle 1 time: 765
Cycle 2 time: 241
Cycle 0 time: 18
RW cycle time: 1024
Cycle 1 time: 529
Cycle 2 time: 240
Cycle 0 time: 19
RW cycle time: 788
Cycle 1 time: 602
Cycle 2 time: 240
Cycle 0 time: 18
RW cycle time: 860
Cycle 1 time: 706
Cycle 2 time: 240
Cycle 0 time: 18
RW cycle time: 964
Cycle 1 time: 672
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 931
Cycle 1 time: 685
Cycle 2 time: 249
Cycle 0 time: 19
RW cycle time: 953
Cycle 1 time: 620
Cycle 2 time: 240
Cycle 0 time: 17
RW cycle time: 877
Cycle 1 time: 747
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1005
Cycle 1 time: 627
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 880
Cycle 1 time: 746
Cycle 2 time: 245
Cycle 0 time: 24
RW cycle time: 1015
Cycle 1 time: 621
Cycle 2 time: 236
Cycle 0 time: 17
RW cycle time: 874
Cycle 1 time: 662
Cycle 2 time: 242
Cycle 0 time: 18
RW cycle time: 922
Cycle 1 time: 697
Cycle 2 time: 252
Cycle 0 time: 18
RW cycle time: 967
Cycle 1 time: 711
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 968
Cycle 1 time: 883
Cycle 2 time: 238
Cycle 0 time: 15
RW cycle time: 1136
clock 36650 ms | mcu 0 | user time 747 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 1013 | nb_rw_cycle_counter 337 | nb_inter_pic_trame_counter 1012
Cycle 1 time: 753
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1012
Cycle 1 time: 953
Cycle 2 time: 249
Cycle 0 time: 15
RW cycle time: 1217
Cycle 1 time: 796
Cycle 2 time: 238
Cycle 0 time: 18
RW cycle time: 1052
Cycle 1 time: 967
Cycle 2 time: 243
Cycle 0 time: 19
RW cycle time: 1229
Cycle 1 time: 776
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1032
Cycle 1 time: 925
Cycle 2 time: 252
Cycle 0 time: 19
RW cycle time: 1196
Cycle 1 time: 815
Cycle 2 time: 242
Cycle 0 time: 19
RW cycle time: 1076
Cycle 1 time: 595
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 859
Cycle 1 time: 722
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 978
Cycle 1 time: 853
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1109
Cycle 1 time: 805
Cycle 2 time: 234
Cycle 0 time: 17
RW cycle time: 1056
Cycle 1 time: 801
Cycle 2 time: 254
Cycle 0 time: 16
RW cycle time: 1071
Cycle 1 time: 706
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 965
Cycle 1 time: 900
Cycle 2 time: 233
Cycle 0 time: 15
RW cycle time: 1148
Cycle 1 time: 801
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1059
Cycle 1 time: 977
Cycle 2 time: 246
Cycle 0 time: 16
RW cycle time: 1239
Cycle 1 time: 733
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 989
Cycle 1 time: 1038
Cycle 2 time: 235
Cycle 0 time: 16
RW cycle time: 1289
Cycle 1 time: 865
Cycle 2 time: 239
Cycle 0 time: 17
RW cycle time: 1121
clock 38733 ms | mcu 0 | user time 875 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 1070 | nb_rw_cycle_counter 356 | nb_inter_pic_trame_counter 1069
Cycle 1 time: 881
Cycle 2 time: 266
Cycle 0 time: 15
RW cycle time: 1162
Cycle 1 time: 770
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1025
Cycle 1 time: 757
Cycle 2 time: 235
Cycle 0 time: 16
RW cycle time: 1008
Cycle 1 time: 803
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1061
Cycle 1 time: 987
Cycle 2 time: 242
Cycle 0 time: 15
RW cycle time: 1244
Cycle 1 time: 894
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1152
Cycle 1 time: 735
Cycle 2 time: 236
Cycle 0 time: 15
RW cycle time: 986
Cycle 1 time: 928
Cycle 2 time: 236
Cycle 0 time: 15
RW cycle time: 1179
Cycle 1 time: 810
Cycle 2 time: 235
Cycle 0 time: 16
RW cycle time: 1061
Cycle 1 time: 984
Cycle 2 time: 240
Cycle 0 time: 15
RW cycle time: 1239
Cycle 1 time: 989
Cycle 2 time: 244
Cycle 0 time: 18
RW cycle time: 1251
Cycle 1 time: 630
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 890
Cycle 1 time: 616
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 877
Cycle 1 time: 900
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1159
Cycle 1 time: 866
Cycle 2 time: 228
Cycle 0 time: 16
RW cycle time: 1110
Cycle 1 time: 751
Cycle 2 time: 240
Cycle 0 time: 17
RW cycle time: 1008
Cycle 1 time: 705
Cycle 2 time: 230
Cycle 0 time: 17
RW cycle time: 952
Cycle 1 time: 853
Cycle 2 time: 244
Cycle 0 time: 19
RW cycle time: 1116
Cycle 1 time: 804
Cycle 2 time: 237
Cycle 0 time: 17
RW cycle time: 1058
clock 40767 ms | mcu 0 | user time 684 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 1127 | nb_rw_cycle_counter 375 | nb_inter_pic_trame_counter 1126
Cycle 1 time: 690
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 950
Cycle 1 time: 807
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1064
Cycle 1 time: 675
Cycle 2 time: 240
Cycle 0 time: 17
RW cycle time: 932
Cycle 1 time: 1093
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 1347
Cycle 1 time: 722
Cycle 2 time: 240
Cycle 0 time: 18
RW cycle time: 980
Cycle 1 time: 728
Cycle 2 time: 245
Cycle 0 time: 16
RW cycle time: 989
Cycle 1 time: 756
Cycle 2 time: 239
Cycle 0 time: 20
RW cycle time: 1015
Cycle 1 time: 613
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 873
Cycle 1 time: 631
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 889
Cycle 1 time: 760
Cycle 2 time: 244
Cycle 0 time: 18
RW cycle time: 1022
Cycle 1 time: 735
Cycle 2 time: 247
Cycle 0 time: 16
RW cycle time: 998
Cycle 1 time: 628
Cycle 2 time: 244
Cycle 0 time: 20
RW cycle time: 892
Cycle 1 time: 618
Cycle 2 time: 241
Cycle 0 time: 18
RW cycle time: 877
Cycle 1 time: 684
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 944
Cycle 1 time: 605
Cycle 2 time: 239
Cycle 0 time: 19
RW cycle time: 863
Cycle 1 time: 712
Cycle 2 time: 239
Cycle 0 time: 20
RW cycle time: 971
Cycle 1 time: 831
Cycle 2 time: 244
Cycle 0 time: 15
RW cycle time: 1090
Cycle 1 time: 707
Cycle 2 time: 236
Cycle 0 time: 16
RW cycle time: 959
Cycle 1 time: 771
Cycle 2 time: 245
Cycle 0 time: 16
RW cycle time: 1032
Cycle 1 time: 711
Cycle 2 time: 228
Cycle 0 time: 15
RW cycle time: 954
Cycle 1 time: 706
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 965
clock 42850 ms | mcu 0 | user time 903 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 1190 | nb_rw_cycle_counter 396 | nb_inter_pic_trame_counter 1189
Cycle 1 time: 908
Cycle 2 time: 234
Cycle 0 time: 17
RW cycle time: 1159
Cycle 1 time: 808
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1067
Cycle 1 time: 675
Cycle 2 time: 238
Cycle 0 time: 15
RW cycle time: 928
Cycle 1 time: 659
Cycle 2 time: 235
Cycle 0 time: 16
RW cycle time: 910
Cycle 1 time: 1007
Cycle 2 time: 247
Cycle 0 time: 16
RW cycle time: 1270
Cycle 1 time: 679
Cycle 2 time: 245
Cycle 0 time: 16
RW cycle time: 940
Cycle 1 time: 1016
Cycle 2 time: 242
Cycle 0 time: 15
RW cycle time: 1273
Cycle 1 time: 641
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 901
Cycle 1 time: 570
Cycle 2 time: 235
Cycle 0 time: 17
RW cycle time: 822
Cycle 1 time: 849
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1105
Cycle 1 time: 625
Cycle 2 time: 245
Cycle 0 time: 17
RW cycle time: 887
Cycle 1 time: 645
Cycle 2 time: 241
Cycle 0 time: 19
RW cycle time: 905
Cycle 1 time: 846
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1105
Cycle 1 time: 693
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 951
Cycle 1 time: 736
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 994
Cycle 1 time: 866
Cycle 2 time: 238
Cycle 0 time: 15
RW cycle time: 1119
Cycle 1 time: 1084
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 1345
Cycle 1 time: 928
Cycle 2 time: 241
Cycle 0 time: 15
RW cycle time: 1184
Cycle 1 time: 687
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 941
Cycle 1 time: 909
clock 44855 ms | mcu 0 | user time 241 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 1248 | nb_rw_cycle_counter 415 | nb_inter_pic_trame_counter 1247
Cycle 2 time: 248
Cycle 0 time: 13
RW cycle time: 1170
Cycle 1 time: 778
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1037
Cycle 1 time: 633
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 890
Cycle 1 time: 651
Cycle 2 time: 243
Cycle 0 time: 18
RW cycle time: 912
Cycle 1 time: 681
Cycle 2 time: 245
Cycle 0 time: 16
RW cycle time: 942
Cycle 1 time: 641
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 897
Cycle 1 time: 746
Cycle 2 time: 245
Cycle 0 time: 18
RW cycle time: 1009
Cycle 1 time: 738
Cycle 2 time: 244
Cycle 0 time: 19
RW cycle time: 1001
Cycle 1 time: 947
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1206
Cycle 1 time: 579
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 843
Cycle 1 time: 573
Cycle 2 time: 245
Cycle 0 time: 17
RW cycle time: 835
Cycle 1 time: 807
Cycle 2 time: 239
Cycle 0 time: 18
RW cycle time: 1064
Cycle 1 time: 787
Cycle 2 time: 239
Cycle 0 time: 17
RW cycle time: 1043
Cycle 1 time: 991
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1250
Cycle 1 time: 528
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 788
Cycle 1 time: 666
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 930
Cycle 1 time: 792
Cycle 2 time: 239
Cycle 0 time: 17
RW cycle time: 1048
Cycle 1 time: 697
Cycle 2 time: 248
Cycle 0 time: 18
RW cycle time: 963
Cycle 1 time: 866
Cycle 2 time: 231
Cycle 0 time: 19
RW cycle time: 1116
Cycle 1 time: 715
Cycle 2 time: 234
Cycle 0 time: 16
RW cycle time: 965
Cycle 1 time: 581
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 839
clock 46895 ms | mcu 0 | user time 796 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 1310 | nb_rw_cycle_counter 436 | nb_inter_pic_trame_counter 1309
Cycle 1 time: 802
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1061
Cycle 1 time: 815
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1073
Cycle 1 time: 795
Cycle 2 time: 246
Cycle 0 time: 16
RW cycle time: 1057
Cycle 1 time: 665
Cycle 2 time: 237
Cycle 0 time: 18
RW cycle time: 920
Cycle 1 time: 783
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 1043
Cycle 1 time: 802
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1060
Cycle 1 time: 651
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 915
Cycle 1 time: 675
Cycle 2 time: 242
Cycle 0 time: 18
RW cycle time: 935
Cycle 1 time: 935
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 1188
Cycle 1 time: 592
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 849
Cycle 1 time: 982
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1240
Cycle 1 time: 914
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 1175
Cycle 1 time: 651
Cycle 2 time: 241
Cycle 0 time: 15
RW cycle time: 907
Cycle 1 time: 624
Cycle 2 time: 244
Cycle 0 time: 18
RW cycle time: 886
Cycle 1 time: 748
Cycle 2 time: 241
Cycle 0 time: 18
RW cycle time: 1007
Cycle 1 time: 762
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1021
Cycle 1 time: 638
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 895
Cycle 1 time: 924
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1179
Cycle 1 time: 745
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 1005
Cycle 1 time: 927
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1183
clock 48950 ms | mcu 0 | user time 747 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 1370 | nb_rw_cycle_counter 456 | nb_inter_pic_trame_counter 1369
Cycle 1 time: 753
Cycle 2 time: 237
Cycle 0 time: 19
RW cycle time: 1009
Cycle 1 time: 659
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 919
Cycle 1 time: 659
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 918
Cycle 1 time: 566
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 824
Cycle 1 time: 708
Cycle 2 time: 240
Cycle 0 time: 17
RW cycle time: 965
Cycle 1 time: 592
Cycle 2 time: 242
Cycle 0 time: 18
RW cycle time: 852
Cycle 1 time: 655
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 914
Cycle 1 time: 757
Cycle 2 time: 249
Cycle 0 time: 18
RW cycle time: 1024
Cycle 1 time: 885
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1140
Cycle 1 time: 848
Cycle 2 time: 243
Cycle 0 time: 19
RW cycle time: 1110
Cycle 1 time: 968
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1223
Cycle 1 time: 847
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 1105
Cycle 1 time: 649
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 910
Cycle 1 time: 782
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1041
Cycle 1 time: 661
Cycle 2 time: 242
Cycle 0 time: 19
RW cycle time: 922
Cycle 1 time: 651
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 911
Cycle 1 time: 757
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1016
Cycle 1 time: 682
Cycle 2 time: 244
Cycle 0 time: 19
RW cycle time: 945
Cycle 1 time: 755
Cycle 2 time: 239
Cycle 0 time: 18
RW cycle time: 1012
Cycle 1 time: 856
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 1120
Cycle 1 time: 645
clock 50952 ms | mcu 0 | user time 242 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 1431 | nb_rw_cycle_counter 476 | nb_inter_pic_trame_counter 1430
Cycle 2 time: 248
Cycle 0 time: 14
RW cycle time: 907
Cycle 1 time: 566
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 822
Cycle 1 time: 748
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1004
Cycle 1 time: 707
Cycle 2 time: 236
Cycle 0 time: 16
RW cycle time: 959
Cycle 1 time: 840
Cycle 2 time: 241
Cycle 0 time: 18
RW cycle time: 1099
Cycle 1 time: 652
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 910
Cycle 1 time: 743
Cycle 2 time: 237
Cycle 0 time: 17
RW cycle time: 997
Cycle 1 time: 766
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 1019
Cycle 1 time: 608
Cycle 2 time: 248
Cycle 0 time: 18
RW cycle time: 874
Cycle 1 time: 726
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 983
Cycle 1 time: 684
Cycle 2 time: 240
Cycle 0 time: 18
RW cycle time: 942
Cycle 1 time: 713
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 972
Cycle 1 time: 761
Cycle 2 time: 241
Cycle 0 time: 18
RW cycle time: 1020
Cycle 1 time: 755
Cycle 2 time: 242
Cycle 0 time: 19
RW cycle time: 1016
Cycle 1 time: 729
Cycle 2 time: 241
Cycle 0 time: 15
RW cycle time: 985
Cycle 1 time: 643
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 903
Cycle 1 time: 676
Cycle 2 time: 244
Cycle 0 time: 19
RW cycle time: 939
Cycle 1 time: 641
Cycle 2 time: 250
Cycle 0 time: 18
RW cycle time: 909
Cycle 1 time: 666
Cycle 2 time: 244
Cycle 0 time: 18
RW cycle time: 928
Cycle 1 time: 676
Cycle 2 time: 245
Cycle 0 time: 16
RW cycle time: 937
Cycle 1 time: 640
Cycle 2 time: 243
Cycle 0 time: 18
RW cycle time: 901
Cycle 1 time: 590
Cycle 2 time: 240
Cycle 0 time: 18
RW cycle time: 848
clock 53026 ms | mcu 0 | user time 754 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 1496 | nb_rw_cycle_counter 498 | nb_inter_pic_trame_counter 1495
Cycle 1 time: 760
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1019
Cycle 1 time: 678
Cycle 2 time: 258
Cycle 0 time: 15
RW cycle time: 951
Cycle 1 time: 689
Cycle 2 time: 240
Cycle 0 time: 20
RW cycle time: 949
Cycle 1 time: 672
Cycle 2 time: 245
Cycle 0 time: 17
RW cycle time: 934
Cycle 1 time: 602
Cycle 2 time: 243
Cycle 0 time: 18
RW cycle time: 863
Cycle 1 time: 793
Cycle 2 time: 245
Cycle 0 time: 16
RW cycle time: 1054
Cycle 1 time: 694
Cycle 2 time: 239
Cycle 0 time: 17
RW cycle time: 950
Cycle 1 time: 709
Cycle 2 time: 227
Cycle 0 time: 16
RW cycle time: 952
Cycle 1 time: 897
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1154
Cycle 1 time: 631
Cycle 2 time: 243
Cycle 0 time: 19
RW cycle time: 893
Cycle 1 time: 822
Cycle 2 time: 241
Cycle 0 time: 19
RW cycle time: 1082
Cycle 1 time: 807
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1062
Cycle 1 time: 783
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1039
Cycle 1 time: 652
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 909
Cycle 1 time: 853
Cycle 2 time: 238
Cycle 0 time: 18
RW cycle time: 1109
Cycle 1 time: 713
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 971
Cycle 1 time: 575
Cycle 2 time: 244
Cycle 0 time: 20
RW cycle time: 839
Cycle 1 time: 758
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 1018
Cycle 1 time: 736
Cycle 2 time: 234
Cycle 0 time: 18
RW cycle time: 988
Cycle 1 time: 809
